Item Number ,Description 1 ,Type ,Trans ,ID ,Tran Date ,Time ,Date ,Op ,OP Desc ,Work Ctr ,WC Name ,Department ,Dept Name ,Milestone ,Shift ,Employee ,Site ,Line ,Qty Completed ,Std Run ,Act Run ,User ID 
1653271,BR167 RUTA ASSY LH,BACKFLSH,"2,469,638","4,543,035",6/8/2023,8:20:59,6/8/2023,500,ASB BUSHINGS & PACK,"3,654",P3 BUSHING ASB,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,"1,098.00",0.00756,8.301,rpauser
1653272,BR167 RUTA ASSY RH,BACKFLSH,"2,469,639","4,544,097",6/8/2023,8:21:49,6/8/2023,500,ASB BUSHINGS & PACK,"3,654",P3 BUSHING ASB,"7,215",BR167 Mach'g & Assembly,yes,1,8921,984,TIL,259,0.00756,1.958,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,469,640","4,543,414",6/8/2023,8:22:40,6/8/2023,"13,500",APPLY LABEL & PACK,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,yes,1,8921,984,TIL,834,0.005,4.17,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,469,641","4,543,414",6/8/2023,8:22:40,6/8/2023,"12,520",THERM CAL,"3,646",P3 THERM CALIBRATE OVEN,"7,208",BMW Assembly,no,1,,984,TIL,834,0,0,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,469,642","4,543,414",6/8/2023,8:22:40,6/8/2023,"12,535","TORQ CHK,ASB SEAL,WSHR","3,565","P3 TRQ CHK,SEAL ASB-BMW","7,208",BMW Assembly,no,1,,984,TIL,834,0.005,4.17,rpauser
1653297-04,G05 FLTA ASSEMBLY LH,BACKFLSH,"2,469,643","4,543,414",6/8/2023,8:22:40,6/8/2023,"13,499","ASB BUSHING, PROT","3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,no,1,,984,TIL,834,0.005,4.17,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,469,644","4,543,036",6/8/2023,8:23:30,6/8/2023,"13,500",APPLY LABEL & PACK,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,yes,1,8921,984,TIL,833,0.005,4.165,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,469,645","4,543,036",6/8/2023,8:23:30,6/8/2023,"12,520",THERM CAL,"3,646",P3 THERM CALIBRATE OVEN,"7,208",BMW Assembly,no,1,,984,TIL,833,0,0,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,469,646","4,543,036",6/8/2023,8:23:30,6/8/2023,"12,535","TORQ CHK,ASB SEAL,WSHR","3,565","P3 TRQ CHK,SEAL ASB-BMW","7,208",BMW Assembly,no,1,,984,TIL,833,0.005,4.165,rpauser
1653298-04,G05 FLTA ASSEMBLY RH,BACKFLSH,"2,469,647","4,543,036",6/8/2023,8:23:30,6/8/2023,"13,499","ASB BUSHING, PROT","3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,no,1,,984,TIL,833,0.005,4.165,rpauser
1663013,780B KNUCKLE BRKT ASB RH,BACKFLSH,"2,469,648","4,543,038",6/8/2023,8:24:21,6/8/2023,500,ASB BUSHING & PACK,"3,657",P3 TAPER INSERT ASB,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,550,0.00415,2.283,rpauser
1663014,780B KNUCKLE BRKT ASB LH,BACKFLSH,"2,469,649","4,543,039",6/8/2023,8:25:11,6/8/2023,500,ASB BUSHING & PACK,"3,657",P3 TAPER INSERT ASB,"7,217",Toyota Knuckle Mach Asy,yes,1,8921,984,TIL,554,0.00415,2.299,rpauser
1273099-01,P708 KNUCKLE UBJ ASB,BACKFLSH,"2,469,650","4,544,076",6/8/2023,8:26:02,6/8/2023,535,ASB PROT & PACK,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,yes,1,8921,984,TIL,640,0.00255,1.632,rpauser
1273099-01,P708 KNUCKLE UBJ ASB,BACKFLSH,"2,469,651","4,544,076",6/8/2023,8:26:02,6/8/2023,520,ASB BALLJOINT,"3,623",P3 ASB DIAL-BALLJTS,"7,220",P708 Ball Joint Assembly,no,1,,984,TIL,640,0.00255,1.632,rpauser
22397,P708 TBR BJ STUD MACH'D,BACKFLSH,"2,469,652","4,544,151",6/8/2023,8:26:52,6/8/2023,400,MACHINE COMPLETE,"1,637",P3 STUD DOOSAN MACH,"7,329",KA/DR/T1/CD4 Stud Mach,no,1,8921,984,til,961,0.00537,5.161,rpauser
1273094,U611 FLBJ ASSEMBLY,BACKFLSH,"2,469,676","4,547,218",6/8/2023,9:41:45,6/8/2023,535,"ASB SEAL,INSP,PROT,PACK","3,639",P3 SEAL PRESS-DUAL STN,"7,315",BJ Asb-Slider Seal,yes,2,tb,984,til,172,0.00275,0.473,shelleyj
1273094,U611 FLBJ ASSEMBLY,BACKFLSH,"2,469,677","4,547,218",6/8/2023,9:41:45,6/8/2023,520,ASB BALLJOINT,"3,645",P3 SPINNER-ALPHA,"7,343",Service Asb,no,2,,984,til,172,0.00798,1.373,shelleyj
1273098,P702 FLBJ ASSEMBLY,BACKFLSH,"2,469,678","4,543,089",6/8/2023,9:41:53,6/8/2023,535,"ASB SEAL,INSP,PROT,PACK","3,639",P3 SEAL PRESS-DUAL STN,"7,315",BJ Asb-Slider Seal,yes,2,tb,984,TIL,784,0.00275,2.156,shelleyj
1273098,P702 FLBJ ASSEMBLY,BACKFLSH,"2,469,679","4,543,089",6/8/2023,9:41:53,6/8/2023,520,ASB BALLJOINT,"3,645",P3 SPINNER-ALPHA,"7,343",Service Asb,no,2,,984,TIL,784,0.00798,6.256,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,680","4,543,126",6/8/2023,9:42:31,6/8/2023,"13,500",PACK,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,yes,2,tb,984,TIL,351,0.00436,1.53,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,681","4,543,126",6/8/2023,9:42:31,6/8/2023,"11,509",ASB BJ & SEAL LBR,"3,556","P3ASB DIAL-DS,BMW F15(D3","7,208",BMW Assembly,no,2,,984,TIL,351,0.00571,2.004,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,682","4,543,126",6/8/2023,9:42:31,6/8/2023,"11,510",ASB BJ & SEAL,"3,556","P3ASB DIAL-DS,BMW F15(D3","7,208",BMW Assembly,no,2,,984,TIL,351,0.00571,2.004,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,683","4,543,126",6/8/2023,9:42:31,6/8/2023,"12,520",THERM CAL,"3,646",P3 THERM CALIBRATE OVEN,"7,208",BMW Assembly,no,2,,984,TIL,351,0,0,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,684","4,543,126",6/8/2023,9:42:31,6/8/2023,"12,524",PRECONDITION,"3,650",P3 PRECONDITION-LBR 103,"7,208",BMW Assembly,no,2,,984,TIL,351,0.00309,1.085,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,685","4,543,126",6/8/2023,9:42:31,6/8/2023,"12,525",TORQ CHECK,"3,651",P3 TORQ CHECK-LBR 103,"7,208",BMW Assembly,no,2,,984,TIL,351,0.00596,2.092,shelleyj
1657257,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,686","4,543,126",6/8/2023,9:42:31,6/8/2023,"13,499",ASB BUSHINGS,"3,564",P3 BUSHING PRESS - BMW,"7,208",BMW Assembly,no,2,,984,TIL,351,0.00436,1.53,shelleyj
1657257C,F15 FLTA ASSEMBLY LH,BACKFLSH,"2,469,687","4,543,127",6/8/2023,9:42:49,6/8/2023,500,PACK FOR SERVICE,"3,649",P3 PACK FOR SERVICE,"7,208",BMW Assembly,yes,2,tb,984,TIL,520,0.01305,6.786,shelleyj
1274077,C520 FLBJ ASSEMBLY - LH,BACKFLSH,"2,469,688","4,544,083",6/8/2023,9:43:33,6/8/2023,"14,500",ASSEMBLE COMPLETE & PACK,"3,622",P3 ASB DIAL-C520 LBJ,"7,212",C520 LBJ Assembly,yes,2,tb,984,til,509,0.00451,2.296,shelleyj
1274077,C520 FLBJ ASSEMBLY - LH,BACKFLSH,"2,469,689","4,544,083",6/8/2023,9:43:33,6/8/2023,100,INSPECTION,105,P3 INSPECTION,"7,212",C520 LBJ Assembly,no,2,,984,til,509,0.00282,1.435,shelleyj
92170,PROTECTOR,BACKFLSH,"2,469,690","4,546,563",6/8/2023,9:46:26,6/8/2023,"1,300",FORM COMPLETE,500,P3 INJECTION MOLD,"7,312",Injection Mold,yes,2,tb,984,til,"11,376.00",0.00015,1.706,shelleyj
92560,PROTECTOR CAP,BACKFLSH,"2,469,691","4,546,565",6/8/2023,9:46:36,6/8/2023,300,FORM COMPLETE,500,P3 INJECTION MOLD,"7,312",Injection Mold,yes,2,tb,984,til,"27,888.00",0.00016,4.462,shelleyj
1212834,NISSAN ITR HOUS'G THRD'D,BACKFLSH,"2,469,692","4,543,130",6/8/2023,9:47:06,6/8/2023,"1,460",ROLL THREAD SHELL,"2,016",P3 THREADER-PLANETARY,"7,206",ITR Mach'g,yes,2,tb,984,TIL,"1,459.00",0.0017,2.48,shelleyj
22376,"C1 ITR STUD GRVE,THRD",BACKFLSH,"2,469,693","4,547,219",6/8/2023,9:47:16,6/8/2023,"2,460",ROLL THREADS,"2,017",P3 THREADER-IZPE,"7,206",ITR Mach'g,yes,2,tb,984,til,503,0.00185,0.931,shelleyj
22376,"C1 ITR STUD GRVE,THRD",BACKFLSH,"2,469,694","4,547,219",6/8/2023,9:47:16,6/8/2023,"1,400",TURN BELLOWS GROOVE,"1,616",P3 OKUMA,"7,206",ITR Mach'g,no,2,,984,til,503,0.00333,1.675,shelleyj
23373,"ITR STUD COATED,BURNISHD",BACKFLSH,"2,469,695","4,543,834",6/8/2023,9:47:25,6/8/2023,"7,461",AUTO INSP & BURNISH BALL,"1,615","P3NAK SC250,INSP,BURNISH","7,206",ITR Mach'g,yes,2,tb,984,til,"1,336.00",0.00377,5.037,shelleyj
23373,"ITR STUD COATED,BURNISHD",BACKFLSH,"2,469,696","4,543,834",6/8/2023,9:47:25,6/8/2023,"3,800",ECOAT - 192 PARTS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,til,"1,336.00",0.00032,0.428,shelleyj
23373,"ITR STUD COATED,BURNISHD",BACKFLSH,"2,469,697","4,543,834",6/8/2023,9:47:25,6/8/2023,"6,401",MACHINE BALL,"1,615","P3NAK SC250,INSP,BURNISH","7,206",ITR Mach'g,no,2,,984,til,"1,336.00",0,0,shelleyj
1214773,C1 INNER TIE ROD ASSY,BACKFLSH,"2,469,698","4,544,068",6/8/2023,9:47:34,6/8/2023,"3,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,til,221,0.00333,0.736,shelleyj
1213834,Nissan H60A ITR ASB,BACKFLSH,"2,469,699","4,543,149",6/8/2023,9:47:45,6/8/2023,"3,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,TIL,594,0.00333,1.978,shelleyj
1215756,S197 ITR ASSEMBLY,BACKFLSH,"2,469,700","4,547,220",6/8/2023,9:47:53,6/8/2023,"1,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,til,500,0.00344,1.72,shelleyj
23376,"C1 ITR STUD COAT,M/C'D",BACKFLSH,"2,469,701","4,544,154",6/8/2023,9:48:04,6/8/2023,"7,461",AUTO INSP & BURNISH BALL,"1,615","P3NAK SC250,INSP,BURNISH","7,206",ITR Mach'g,yes,2,tb,984,til,216,0.00333,0.719,shelleyj
23376,"C1 ITR STUD COAT,M/C'D",BACKFLSH,"2,469,702","4,544,154",6/8/2023,9:48:04,6/8/2023,"3,800",ECOAT - 192 PARTS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,til,216,0.00032,0.069,shelleyj
23376,"C1 ITR STUD COAT,M/C'D",BACKFLSH,"2,469,703","4,544,154",6/8/2023,9:48:04,6/8/2023,"6,401",MACHINE BALL,"1,615","P3NAK SC250,INSP,BURNISH","7,206",ITR Mach'g,no,2,,984,til,216,0,0,shelleyj
1214773,C1 INNER TIE ROD ASSY,BACKFLSH,"2,469,704","4,544,068",6/8/2023,9:48:14,6/8/2023,"3,500",ITR ASSEMBLY & PACK,"3,558",P3 ITR ASSEMBLY,"7,205",ITR Assembly,yes,2,tb,984,til,951,0.00333,3.167,shelleyj
1273921,PIN JOINT-DANA MOD 35,BACKFLSH,"2,469,705","4,547,221",6/8/2023,9:49:38,6/8/2023,"2,500","ASB ZERK, GREASE & PACK","3,638",P3 SPINNER,"7,210",Alpha X-AXIS Mach/Asb,yes,2,tb,984,til,961,0.0059,5.67,shelleyj
1273921,PIN JOINT-DANA MOD 35,BACKFLSH,"2,469,706","4,547,221",6/8/2023,9:49:38,6/8/2023,"1,535",ASSEMBLE COMPLETE & PACK,"3,638",P3 SPINNER,"7,210",Alpha X-AXIS Mach/Asb,no,2,,984,til,961,0.00799,7.678,shelleyj
1273942,DANA/DCX JK UBJ ASB,BACKFLSH,"2,469,707","4,544,081",6/8/2023,9:49:50,6/8/2023,"2,535",ASSEMBLE COMPLETE & PACK,"3,638",P3 SPINNER,"7,210",Alpha X-AXIS Mach/Asb,yes,2,tb,984,til,760,0.00799,6.072,shelleyj
1674123,LX AWD FUCA LH ASSEMBLY,BACKFLSH,"2,469,708","4,543,151",6/8/2023,9:50:14,6/8/2023,"13,535","ASB BJ,SEAL,PROT","3,620",P3 ASB DIAL,"7,326",ND/LX FUCA Asb,yes,2,tb,984,TIL,192,0.0102,1.958,shelleyj
1674123,LX AWD FUCA LH ASSEMBLY,BACKFLSH,"2,469,709","4,543,151",6/8/2023,9:50:15,6/8/2023,"11,800",E-COAT,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,192,0.00212,0.407,shelleyj
1674123,LX AWD FUCA LH ASSEMBLY,BACKFLSH,"2,469,710","4,543,151",6/8/2023,9:50:15,6/8/2023,"12,500",ASB. PIVOT BUSHINGS,"3,619",P3 BUSHING PRESS,"7,326",ND/LX FUCA Asb,no,2,,984,TIL,192,0,0,shelleyj
1513268-01,P708 LINKAGE Mono 4x4,BACKFLSH,"2,469,711","4,543,162",6/8/2023,9:51:07,6/8/2023,500,PACK LINKAGE,"3,577","P3 BA,CA,DA PACK -P708","7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,552,0.00999,5.514,shelleyj
1513268-01,P708 LINKAGE Mono 4x4,BACKFLSH,"2,469,712","4,543,162",6/8/2023,9:51:10,6/8/2023,500,PACK LINKAGE,"3,577","P3 BA,CA,DA PACK -P708","7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,483,0.00999,4.825,shelleyj
1213891,P708 DL OUTER ASSEMBLY,BACKFLSH,"2,469,713","4,543,163",6/8/2023,9:51:17,6/8/2023,"1,520","ASB BOWL,SEAL","3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,541,0.00492,2.662,shelleyj
1213891,P708 DL OUTER ASSEMBLY,BACKFLSH,"2,469,714","4,543,163",6/8/2023,9:51:17,6/8/2023,800,E-COAT 90 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,541,0.00159,0.86,shelleyj
1213891,P708 DL OUTER ASSEMBLY,BACKFLSH,"2,469,715","4,543,163",6/8/2023,9:51:17,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,541,0.00507,2.743,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,716","4,543,164",6/8/2023,9:51:26,6/8/2023,"1,530",ASB INDEX BAR,"3,574",P3 INDEX BAR ASY-P708 AA,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,560,0.00952,5.331,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,717","4,543,164",6/8/2023,9:51:26,6/8/2023,800,E-COAT 15 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,560,0.00476,2.666,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,718","4,543,164",6/8/2023,9:51:26,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,560,0.00507,2.839,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,719","4,543,164",6/8/2023,9:51:26,6/8/2023,"1,520","ASB BOWL,SEAL","3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,560,0.00492,2.755,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,720","4,543,164",6/8/2023,9:51:26,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,560,0.00047,0.263,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,721","4,543,164",6/8/2023,9:51:28,6/8/2023,"1,530",ASB INDEX BAR,"3,574",P3 INDEX BAR ASY-P708 AA,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,388,0.00952,3.694,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,722","4,543,164",6/8/2023,9:51:28,6/8/2023,800,E-COAT 15 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,388,0.00476,1.847,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,723","4,543,164",6/8/2023,9:51:28,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,388,0.00507,1.967,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,724","4,543,164",6/8/2023,9:51:28,6/8/2023,"1,520","ASB BOWL,SEAL","3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,388,0.00492,1.909,shelleyj
1213892,P708 DL INNER ASSEMBLY,BACKFLSH,"2,469,725","4,543,164",6/8/2023,9:51:28,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,388,0.00047,0.182,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,726","4,543,165",6/8/2023,9:51:36,6/8/2023,"1,530",ASB INDEX BAR,"3,568",P3 INDEX BAR ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,554,0.00709,3.928,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,727","4,543,165",6/8/2023,9:51:36,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,554,0.00428,2.371,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,728","4,543,165",6/8/2023,9:51:36,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00581,3.219,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,729","4,543,165",6/8/2023,9:51:36,6/8/2023,"1,520","ASB BOWL,SEAL-PIN JT","3,566",P3 DIAL#1 PIN/CA -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00423,2.343,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,730","4,543,165",6/8/2023,9:51:36,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00294,1.629,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,731","4,543,165",6/8/2023,9:51:39,6/8/2023,"1,530",ASB INDEX BAR,"3,568",P3 INDEX BAR ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,479,0.00709,3.396,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,732","4,543,165",6/8/2023,9:51:39,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,479,0.00428,2.05,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,733","4,543,165",6/8/2023,9:51:39,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00581,2.783,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,734","4,543,165",6/8/2023,9:51:39,6/8/2023,"1,520","ASB BOWL,SEAL-PIN JT","3,566",P3 DIAL#1 PIN/CA -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00423,2.026,shelleyj
1213893,P708 TR LH ASSEMBLY,BACKFLSH,"2,469,735","4,543,165",6/8/2023,9:51:39,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00294,1.408,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,736","4,543,166",6/8/2023,9:51:44,6/8/2023,"1,530",ASB INDEX BAR,"3,568",P3 INDEX BAR ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,479,0.00709,3.396,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,737","4,543,166",6/8/2023,9:51:44,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,479,0.00428,2.05,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,738","4,543,166",6/8/2023,9:51:44,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00581,2.783,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,739","4,543,166",6/8/2023,9:51:44,6/8/2023,"1,520","ASB BOWL,SEAL-CABJ","3,566",P3 DIAL#1 PIN/CA -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00423,2.026,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,740","4,543,166",6/8/2023,9:51:44,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,479,0.00294,1.408,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,741","4,543,166",6/8/2023,9:51:47,6/8/2023,"1,530",ASB INDEX BAR,"3,568",P3 INDEX BAR ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,554,0.00709,3.928,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,742","4,543,166",6/8/2023,9:51:47,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,554,0.00428,2.371,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,743","4,543,166",6/8/2023,9:51:47,6/8/2023,"1,519",ASB LBR-BOWL,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00581,3.219,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,744","4,543,166",6/8/2023,9:51:47,6/8/2023,"1,520","ASB BOWL,SEAL-CABJ","3,566",P3 DIAL#1 PIN/CA -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00423,2.343,shelleyj
1213894,P708 TR RH ASSEMBLY,BACKFLSH,"2,469,745","4,543,166",6/8/2023,9:51:47,6/8/2023,"1,529",ASB LBR-INDEX BAR,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,554,0.00294,1.629,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,746","4,543,167",6/8/2023,9:51:54,6/8/2023,"1,500",ASB TUBE SUB-ASY,"3,570",P3 TR SUB-ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,533,0.00935,4.984,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,747","4,543,167",6/8/2023,9:51:54,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,533,0.00571,3.043,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,748","4,543,167",6/8/2023,9:51:54,6/8/2023,"1,499",ASB LBR-TUBE-SUB-ASY,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,533,0.00068,0.362,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,749","4,543,167",6/8/2023,9:51:56,6/8/2023,"1,500",ASB TUBE SUB-ASY,"3,570",P3 TR SUB-ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,496,0.00935,4.638,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,750","4,543,167",6/8/2023,9:51:56,6/8/2023,800,E-COAT 20 PCS/RACK,"4,501",P3 E-COAT COMPLEX,"7,388",E-Coat,no,2,,984,TIL,496,0.00571,2.832,shelleyj
1223160,P708 TR TUBE SUB-ASY,BACKFLSH,"2,469,751","4,543,167",6/8/2023,9:51:56,6/8/2023,"1,499",ASB LBR-TUBE-SUB-ASY,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,496,0.00068,0.337,shelleyj
1243289,P708 DRAGLINK,BACKFLSH,"2,469,752","4,543,168",6/8/2023,9:52:03,6/8/2023,500,ASB DRAGLINK,"3,569",P3 DL ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,553,0.00955,5.281,shelleyj
1243289,P708 DRAGLINK,BACKFLSH,"2,469,753","4,543,168",6/8/2023,9:52:03,6/8/2023,499,ASB LBR-D'LINK,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,553,0.00048,0.265,shelleyj
1243289,P708 DRAGLINK,BACKFLSH,"2,469,754","4,543,168",6/8/2023,9:52:07,6/8/2023,500,ASB DRAGLINK,"3,569",P3 DL ASY -P708,"7,222",P708 Linkage Assembly,yes,2,tb,984,TIL,976,0.00955,9.321,shelleyj
1243289,P708 DRAGLINK,BACKFLSH,"2,469,755","4,543,168",6/8/2023,9:52:07,6/8/2023,499,ASB LBR-D'LINK,"3,567",P3 DIAL#2 BOWLS -P708,"7,222",P708 Linkage Assembly,no,2,,984,TIL,976,0.00048,0.468,shelleyj
